JobTypeFormAnswerId,JobTypeFormQuestionId,Description,CreatedOn,CreatedBy,StatusId,ModifiedOn,ModifiedBy,LinkedJobTypeId,SortOrder,ColorCodeId,ActionsRequired,,,,,,,,,,,,,,
1785,749,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1786,750,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
1787,750,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
1788,751,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
1789,751,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
1790,752,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1791,752,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1792,753,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1793,753,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1794,754,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1795,754,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1796,755,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1797,755,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1798,756,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1799,756,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1800,757,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1801,757,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1802,758,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1803,758,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1804,759,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1805,759,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1806,760,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1807,760,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1808,761,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1809,761,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1810,762,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
1811,762,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
1812,763,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
1813,763,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
1814,764,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1815,764,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1816,765,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1817,765,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1818,766,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1819,766,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1820,767,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1821,767,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1822,768,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1823,768,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1824,769,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1825,769,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1826,770,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1827,770,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1828,771,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1829,771,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1830,772,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1831,772,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1832,773,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1833,773,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1834,774,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
1835,774,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
1836,775,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
1837,775,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
1838,776,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1839,776,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1840,777,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1841,777,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1842,778,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1843,778,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1844,779,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1845,779,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1846,780,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1847,780,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1848,781,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1849,781,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1850,782,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1851,782,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1852,783,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1853,783,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1854,784,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1855,784,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1856,785,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1857,785,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1858,786,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
1859,786,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
1860,787,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
1861,787,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
1862,788,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1863,788,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1864,789,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1865,789,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1866,790,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1867,790,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1868,791,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1869,791,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1870,792,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1871,792,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1872,793,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1873,793,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1874,794,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1875,794,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1876,795,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1877,795,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1878,796,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1879,796,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1880,797,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1881,797,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1882,798,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
1883,798,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
1884,799,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
1885,799,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
1886,800,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1887,800,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1888,801,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1889,801,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1890,802,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1891,802,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1892,803,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1893,803,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1894,804,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1895,804,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1896,805,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1897,805,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1898,806,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1899,806,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1900,807,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1901,807,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1902,808,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1903,808,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1904,809,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1905,809,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1906,810,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
1907,810,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
1908,811,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
1909,811,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
1910,812,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1911,812,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1912,813,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1913,813,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1914,814,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1915,814,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1916,815,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1917,815,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1918,816,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1919,816,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1920,817,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1921,817,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1922,818,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1923,818,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1924,819,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1925,819,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1926,820,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1927,820,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1928,821,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1929,821,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1930,822,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
1931,822,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
1932,823,Yes,14/11/2021 13:23,6808,1,14/11/2021 13:23,0,0,1,0,NULL,,,,,,,,,,,,,,
1933,823,No,14/11/2021 13:23,6808,1,14/11/2021 13:23,0,0,2,0,NULL,,,,,,,,,,,,,,
1934,824,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
1935,824,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
1936,825,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1937,825,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1938,826,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1939,826,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1940,827,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1941,827,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1942,828,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1943,828,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1944,829,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1945,829,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1946,830,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1947,830,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1948,831,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1949,831,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1950,832,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1951,832,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1952,833,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1953,833,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1954,834,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1955,834,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1956,835,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
1957,835,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
1958,836,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
1959,836,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
1960,837,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1961,837,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1962,838,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1963,838,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1964,839,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1965,839,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1966,840,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1967,840,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1968,841,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1969,841,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1970,842,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1971,842,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1972,843,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1973,843,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1974,844,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1975,844,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1976,845,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1977,845,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1978,846,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1979,846,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
1982,848,Yes,14/11/2021 13:23,6808,1,14/11/2021 13:23,0,0,1,0,NULL,,,,,,,,,,,,,,
1983,848,No,14/11/2021 13:23,6808,1,14/11/2021 13:23,0,0,2,0,NULL,,,,,,,,,,,,,,
1984,849,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
1985,849,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
1986,850,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1987,850,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1988,851,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1989,851,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1990,852,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
1991,852,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
1992,853,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1993,853,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1994,854,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1995,854,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1996,855,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
1997,855,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
1998,856,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
1999,856,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2000,857,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2001,857,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2002,858,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2003,858,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2004,859,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2005,859,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2006,860,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
2007,860,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
2008,861,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
2009,861,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
2010,862,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
2011,862,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
2012,863,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
2013,863,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
